id,disease_type,year,lat,lon,region,subregion,country,location,nearest_town,genus_species,percentage_incidence,disease_remarks,mortality_percentage,diseased_percentage,reference_id,remarks,country_code,source
30148,Dark-spot disease,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Montastraea faveolata,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30149,White plague,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Montastraea faveolata,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30150,Dark-spot disease,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Montastraea franksi,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30151,Dark-spot disease,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Meandrina maeandrites,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30152,White plague,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Porites astreoides,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30153,Black-band Disease,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Stephanocoenia intersepta,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30154,Black-band Disease,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Siderastrea siderea,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30155,Dark-spot disease,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Siderastrea siderea,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30156,White plague,1996,11.3,-74.166667,Americas,Southern Tropical America,Colombia,Tayrona Natural Park,,Siderastrea siderea,,no record,,,14316,,COL,"Garzón-Ferreira, J., D.L. Gil-Agudelo, L.M. Barrios and S. Zea, 2001. Stony coral diseases observed in southwestern Caribbean reefs. Hydrobiologia 460 (1-3): 65-69"
30157,White syndrome,1996,27.863611,34.288056,Middle East,Red Sea - Gulf of Aden,Egypt,,Ras um Sidd nr Sharm el Sheikh,Acropora hemprichii,,no record,,,6906,Heavy losses due to white syndrome and Drupella cornus outbreak,EGY,"Antonius, A. and B. Riegl, 1998. Coral diseases and Drupella cornus invasion in the Red Sea. Coral Reefs 17(1):48."
30158,No disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Agaricia agaricites,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30159,No disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Acropora palmata,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30160,Black-band Disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Diploria clivosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30161,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Diploria clivosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30162,No disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Diploria labyrinthiformis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30163,Black-band Disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Diploria strigosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30164,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Diploria strigosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30165,Black-band Disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Montastraea annularis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30166,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Montastraea annularis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30167,Yellow band disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Montastraea annularis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30168,No disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Montastraea cavernosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30169,No disease,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Millepora complanata,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30170,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Porites astreoides,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30171,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Cayos Arcas,,Siderastrea siderea,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30172,No disease,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Agaricia agaricites,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30173,White-band disease,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Acropora palmata,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30174,No disease,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Diploria clivosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30175,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Diploria labyrinthiformis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30176,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Diploria strigosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30177,White plague,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Montastraea annularis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30178,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Montastraea annularis,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30179,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Montastraea cavernosa,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30180,No disease,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Millepora complanata,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30181,No disease,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Porites astreoides,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30182,Thin dark line Syndrome,1996,,,Americas,Mesoamerica,Mexico,Triangulos Este,,Siderastrea siderea,,no record,,,26215,,MEX,"Jordan-Dahgren, E., and R.E. Rodriguez-Martinez, 2004. Coral diseases in the Gulf of Mexico reefs. In, Coral Health and Disease (ed. E. Rosenberg and Y. Loya)"
30183,Black-band Disease,1997,29.4562333,34.9764,Middle East,Red Sea - Gulf of Aden,Jordan,Marine Service Station,Gulf of Aqaba,Echinophyllia aspera,,Single (1) colony,,0.0008,10519,observed at a protected site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30184,Black-band Disease,1997,29.4562333,34.9764,Middle East,Red Sea - Gulf of Aden,Jordan,Marine Service Station,Gulf of Aqaba,,,Few (2-50) colonies,,0.003,10519,observed at a protected site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30185,Black-band Disease,1997,29.4562333,34.9764,Middle East,Red Sea - Gulf of Aden,Jordan,Marine Service Station,Gulf of Aqaba,Montipora verrucosa,,Single (1) colony,,0.0008,10519,observed at a protected site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30186,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,Alveopora gigas,,Few (2-50) colonies,,0.003,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30187,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,Astreopora myriophthalma,,Few (2-50) colonies,,0.008,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30188,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,Echinophyllia aspera,,Few (2-50) colonies,,0.003,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30189,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,Goniopora columna,,Few (2-50) colonies,,0.013,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30190,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,Goniopora somaliensis,,Few (2-50) colonies,,0.002,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30191,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,,,Few (2-50) colonies,,0.013,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30192,Black-band Disease,1997,29.36961667,34.96111667,Middle East,Red Sea - Gulf of Aden,Jordan,Jordan Fertilizers Industries,Gulf of Aqaba,Montipora verrucosa,,Few (2-50) colonies,,0.006,10519,observed at a  polluted site,JOR,"Al-Moghrabi, S.M., 2001. Unusual black band disease (BBD) outbreak in the northern tip of the Gulf of Aqaba (Jordan). Coral Reefs (2001) 19: 330-331"
30193,Yellow band disease,1997,12.15,-68.2667,Americas,Eastern Caribbean,Netherlands Antilles,,Bonaire,Montastraea spp.,0.91,Few (2-50) colonies,,,12710,,ANT,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30194,Yellow band disease,1997,21.8167,-71.7167,Americas,Northern Caribbean,Turks and Caicos Islands,,,Montastraea spp.,0.56,Few (2-50) colonies,,,12710,,TCA,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30195,Yellow band disease,1997,12,-61.7167,Americas,Eastern Caribbean,Grenada,,,Montastraea spp.,0.18,Few (2-50) colonies,,,12710,,GRD,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30196,Yellow band disease,1997,17.7656,-64.7475,Americas,U.S. Caribbean,Virgin Islands (U.S.),,St John,Montastraea spp.,0.4,Few (2-50) colonies,,,12710,,VIR,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30197,Dark-spot disease,1997,21.8167,-71.7167,Americas,Northern Caribbean,Turks and Caicos Islands,,,Stephanocoenia michelinii,0.46,Few (2-50) colonies,,,12710,no recovery observed,TCA,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30198,Dark-spot disease,1997,21.8167,-71.7167,Americas,Northern Caribbean,Turks and Caicos Islands,,,,0.56,Few (2-50) colonies,,,12710,no recovery observed,TCA,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30199,Dark-spot disease,1997,12,-61.7167,Americas,Eastern Caribbean,Grenada,,,Stephanocoenia michelinii,0.43,Few (2-50) colonies,,,12710,no recovery observed,GRD,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
30200,Dark-spot disease,1997,12,-61.7167,Americas,Eastern Caribbean,Grenada,,,,0.42,Few (2-50) colonies,,,12710,no recovery observed,GRD,"Cervino, J., T. J. Goreau, I. Nagelkerken, G. W. Smith and  R. Hayes, 2001. Yellow band and dark spot syndromes in Caribbean corals: distribution, rate of spread, cytology, and effects on abundance and division rate of zooxanthellae. J. W. Porter (ed.), The Ecology and Etiology of Newly Emerging Marine Disease.  2001 Kluwer Academic Publishers. Netherlands. Hydrobiologia 460: 53-63.2001."
