id,region,subregion,country,location,lat,lon,month,year,depth,severity_code,bleaching_severity,coral_family,coral_species,percentage_affected,bleaching_duration,mortality_code,mortality,recovery_code,recovery,survey_type,survey_area,water_temperature,other_factors,remarks,source,reference_code,country_code
1086,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Shaw Is, SE side",-20.50679,149.05138,4,1998,,0,No Bleaching,,,,,,,,,,,,,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1087,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Edgell Rf,-20.13273,149.93913,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1088,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.11981,150.01172,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1089,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.19453,150.08101,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1090,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hunt Rf,-20.29883,150.10293,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1091,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.34349,150.13294,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1092,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.35239,150.06805,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1093,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Robertson Rf,-20.35179,150.09605,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1094,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Bax Rf,-20.34607,150.1982,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1095,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.40497,150.23624,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1096,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.44947,150.23962,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1097,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Boulton Rf,-20.47257,150.28918,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1098,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gumbrell Is,-20.1,148.60833,4,1998,,3,HIGH,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1099,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Thomas Is, east",-20.53778,149.11486,4,1998,,0,No Bleaching,,,,,,,,,,,,,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1100,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Thomas Is, west",-20.53778,149.11486,4,1998,,0,No Bleaching,,,,,,,,,,,,,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1101,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Credlin Rf,-20.54057,149.9503,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1102,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.56024,149.92757,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1103,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Little Stevens Rf,-20.56728,150.04985,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1104,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Big Stevens Rf,-20.57241,150.12597,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1105,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Liff Rf,-20.51772,150.23993,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1106,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Creal Rf,-20.53613,150.38082,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1107,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Warland Rf,-20.60108,150.38334,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1108,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Southampton Rf,-20.65235,150.45863,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1109,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cole Rf,-20.68195,150.22832,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1110,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cole Rf,-20.65906,150.28715,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1111,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.702,150.18411,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1112,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,McIntire Rf,-20.71865,150.46874,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1113,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.93552,150.5383,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1114,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.9779,150.52744,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1115,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Pompey Rf,-20.95012,150.65748,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1116,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Cockatoo Rf,-20.74613,151.0204,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1117,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.81142,151.09171,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1118,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.80308,151.15956,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1119,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.8696,151.25301,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1120,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.92941,151.24062,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1121,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.85608,151.2996,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1122,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.94281,151.31673,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1123,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.97094,151.24914,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1124,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.96317,151.35882,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1125,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-20.96847,151.40112,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1126,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Prince Rf,-21.06729,150.25651,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1127,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.0534,150.50832,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1128,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.08415,150.45153,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1129,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.12514,150.47991,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1130,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.02871,150.92369,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1131,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.04382,151.55729,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1132,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.12607,151.07956,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1133,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.1749,151.03707,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1134,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.21424,151.01331,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1135,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.25979,151.12916,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1136,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Storm Cay,-21.32297,151.16821,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1137,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.3448,151.28208,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1138,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.37074,151.36797,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1139,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.39558,151.33113,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1140,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.38054,151.25191,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1141,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.39179,151.28007,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1142,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.38762,151.42367,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1143,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.40344,151.42263,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1144,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.43228,151.42094,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1145,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.04942,151.57842,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1146,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.08453,151.64556,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1147,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.0741,151.66552,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1148,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.08514,151.69106,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1149,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.10158,151.71805,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1150,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.10974,151.73697,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1151,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.11582,151.75506,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1152,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.12071,151.7749,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1153,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.1517,151.75975,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1154,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.15572,151.77883,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1155,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.16553,151.801,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1156,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.18551,151.82363,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1157,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.20454,151.82718,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1158,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.20908,151.98935,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1159,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.22543,151.98573,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1160,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Riptide Cay,-21.24339,151.84588,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1161,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.05318,152.20815,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1162,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.066,152.1929,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1163,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.06673,152.2329,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1164,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.06593,152.46456,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1165,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.08668,152.24041,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1166,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.08534,152.28316,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1167,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.08656,152.50126,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1168,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Distant Cay,-21.10096,152.48829,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1169,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.0935,152.14248,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1170,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.09717,152.16644,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1171,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.10098,152.25753,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1172,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.1063,152.31005,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1173,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.10386,152.35298,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1174,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.10405,152.15778,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1175,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.10393,152.20383,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1176,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Zodiac Cay,-21.10655,152.08114,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1177,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.11822,152.32263,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1178,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.12249,152.38951,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1179,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.12812,152.47269,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1180,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.13505,152.48815,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1181,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.13986,152.18533,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1182,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.15815,152.30794,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1183,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.2031,152.0975,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1184,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Lavers Cay,-21.22268,152.01261,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1185,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.23105,152.50272,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1186,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.32037,152.48525,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1187,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Turner Cay,-21.35053,152.2547,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1188,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.35944,152.48005,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1189,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.41713,152.48976,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1190,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.14025,152.50253,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1191,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.17931,152.51641,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1192,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.20492,152.52169,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1193,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.35888,152.51912,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1194,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.38415,152.5317,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1195,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.39944,152.50936,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1196,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.46541,152.51973,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1197,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,East Cay,-21.48825,152.56209,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1198,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.55572,152.54359,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1199,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.57729,152.53401,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1200,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,No Name,-21.66714,152.54367,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1201,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Bills Rf,-21.78814,152.59263,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1202,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Blu Lion Rf,-21.8253,152.63014,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
1203,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Triangle Rf,-21.84796,152.63799,4,1998,,0,No Bleaching,,,,,,,,,,,,,,Berkelmans & Oliver (1999),,AUS_GBR
